stream_id,checkpoint,processed,exact,estimate
39,24,10000000,500000,472592
40,0,400001,275462,258678
40,1,800001,398840,378199
40,2,1200001,454582,428054
40,3,1600001,479665,451159
40,4,2000001,490913,460876
40,5,2400001,495934,465074
40,6,2800001,498251,467125
40,7,3200001,499181,467905
40,8,3600001,499641,468328
40,9,4000001,499835,468530
40,10,4400001,499921,468561
40,11,4800001,499961,468587
40,12,5200001,499983,468609
40,13,5600001,499996,468623
40,14,6000001,499997,468623
40,15,6400001,499999,468623
40,16,6800001,500000,468623
40,17,7200001,500000,468623
40,18,7600001,500000,468623
40,19,8000001,500000,468623
40,20,8400001,500000,468623
40,21,8800001,500000,468623
40,22,9200001,500000,468623
40,23,9600001,500000,468623
40,24,10000000,500000,468623
41,0,400001,275279,259929
41,1,800001,398955,380167
41,2,1200001,454623,430458
41,3,1600001,479648,452882
41,4,2000001,490928,462970
41,5,2400001,495961,467463
41,6,2800001,498167,469587
41,7,3200001,499166,470667
41,8,3600001,499627,471063
41,9,4000001,499823,471227
41,10,4400001,499925,471348
41,11,4800001,499963,471369
41,12,5200001,499979,471397
41,13,5600001,499993,471417
41,14,6000001,499996,471417
41,15,6400001,499998,471417
41,16,6800001,500000,471417
41,17,7200001,500000,471417
41,18,7600001,500000,471417
41,19,8000001,500000,471417
41,20,8400001,500000,471417
41,21,8800001,500000,471417
41,22,9200001,500000,471417
41,23,9600001,500000,471417
41,24,10000000,500000,471417
42,0,400001,275055,260249
42,1,800001,399043,382228
42,2,1200001,454449,432180
42,3,1600001,479476,454530
42,4,2000001,490825,464587
42,5,2400001,495916,469294
42,6,2800001,498172,471339
42,7,3200001,499205,472404
42,8,3600001,499615,472784
42,9,4000001,499825,472960
42,10,4400001,499925,473037
42,11,4800001,499962,473072
42,12,5200001,499987,473088
42,13,5600001,499994,473088
42,14,6000001,499997,473094
42,15,6400001,499999,473094
42,16,6800001,499999,473094
42,17,7200001,500000,473094
42,18,7600001,500000,473094
42,19,8000001,500000,473094
42,20,8400001,500000,473094
42,21,8800001,500000,473094
42,22,9200001,500000,473094
42,23,9600001,500000,473094
42,24,10000000,500000,473094
43,0,400001,275526,261023
43,1,800001,398815,379600
43,2,1200001,454591,428601
43,3,1600001,479677,451109
43,4,2000001,490889,461066
43,5,2400001,495946,465532
43,6,2800001,498194,467502
43,7,3200001,499190,468448
43,8,3600001,499642,468896
43,9,4000001,499854,469070
43,10,4400001,499930,469139
43,11,4800001,499973,469148
43,12,5200001,499990,469166
43,13,5600001,499998,469181
43,14,6000001,500000,469189
43,15,6400001,500000,469189
43,16,6800001,500000,469189
43,17,7200001,500000,469189
43,18,7600001,500000,469189
43,19,8000001,500000,469189
43,20,8400001,500000,469189
43,21,8800001,500000,469189
43,22,9200001,500000,469189
43,23,9600001,500000,469189
43,24,10000000,500000,469189
44,0,400001,275162,259907
44,1,800001,399011,381225
44,2,1200001,454517,431085
44,3,1600001,479610,453743
44,4,2000001,490861,463791
44,5,2400001,495822,468616
44,6,2800001,498116,470808
44,7,3200001,499162,471712
44,8,3600001,499628,472141
44,9,4000001,499819,472364
44,10,4400001,499921,472399
44,11,4800001,499962,472446
44,12,5200001,499979,472469
44,13,5600001,499990,472470
44,14,6000001,499996,472476
44,15,6400001,499999,472477
44,16,6800001,500000,472477
44,17,7200001,500000,472477
44,18,7600001,500000,472477
44,19,8000001,500000,472477
44,20,8400001,500000,472477
44,21,8800001,500000,472477
44,22,9200001,500000,472477
44,23,9600001,500000,472477
44,24,10000000,500000,472477
45,0,400001,275102,259479
45,1,800001,398802,380787
45,2,1200001,454633,431580
45,3,1600001,479795,454090
45,4,2000001,490816,464070
45,5,2400001,495933,468671
45,6,2800001,498197,470789
45,7,3200001,499162,471688
45,8,3600001,499632,472108
45,9,4000001,499825,472271
45,10,4400001,499920,472370
45,11,4800001,499958,472401
45,12,5200001,499982,472408
45,13,5600001,499988,472417
45,14,6000001,499991,472425
45,15,6400001,499997,472425
45,16,6800001,499999,472425
45,17,7200001,499999,472425
45,18,7600001,499999,472425
45,19,8000001,500000,472425
45,20,8400001,500000,472425
45,21,8800001,500000,472425
45,22,9200001,500000,472425
45,23,9600001,500000,472425
45,24,10000000,500000,472425
46,0,400001,275067,260351
46,1,800001,399037,380859
46,2,1200001,454755,430752
46,3,1600001,479614,453074
46,4,2000001,490970,463126
46,5,2400001,495909,467593
46,6,2800001,498209,469819
46,7,3200001,499169,470803
46,8,3600001,499606,471226
46,9,4000001,499825,471467
46,10,4400001,499918,471527
46,11,4800001,499964,471576
46,12,5200001,499983,471609
46,13,5600001,499993,471617
46,14,6000001,499999,471617
46,15,6400001,500000,471617
46,16,6800001,500000,471617
46,17,7200001,500000,471617
46,18,7600001,500000,471617
46,19,8000001,500000,471617
46,20,8400001,500000,471617
46,21,8800001,500000,471617
46,22,9200001,500000,471617
46,23,9600001,500000,471617
46,24,10000000,500000,471617
47,0,400001,275169,259856
47,1,800001,398833,379528
47,2,1200001,454487,429366
47,3,1600001,479440,452058
47,4,2000001,490780,462796
47,5,2400001,495894,467079
47,6,2800001,498073,468872
47,7,3200001,499105,469912
47,8,3600001,499625,470395
47,9,4000001,499829,470560
47,10,4400001,499925,470645
47,11,4800001,499961,470691
47,12,5200001,499983,470729
47,13,5600001,499994,470760
47,14,6000001,499995,470762
47,15,6400001,499998,470763
47,16,6800001,499999,470763
47,17,7200001,499999,470763
47,18,7600001,500000,470763
47,19,8000001,500000,470763
47,20,8400001,500000,470763
47,21,8800001,500000,470763
47,22,9200001,500000,470763
47,23,9600001,500000,470763
47,24,10000000,500000,470763
48,0,400001,275467,260884
48,1,800001,399103,382585
48,2,1200001,454814,432879
48,3,1600001,479697,455545
48,4,2000001,490878,465425
48,5,2400001,495853,469833
48,6,2800001,498161,471818
48,7,3200001,499169,472654
48,8,3600001,499637,473060
48,9,4000001,499845,473276
48,10,4400001,499919,473397
48,11,4800001,499968,473441
48,12,5200001,499983,473451
48,13,5600001,499992,473465
48,14,6000001,499995,473466
48,15,6400001,499998,473466
48,16,6800001,500000,473466
48,17,7200001,500000,473466
48,18,7600001,500000,473466
48,19,8000001,500000,473466
48,20,8400001,500000,473466
48,21,8800001,500000,473466
48,22,9200001,500000,473466
48,23,9600001,500000,473466
48,24,10000000,500000,473466
49,0,400001,275447,259813
49,1,800001,399030,380793
49,2,1200001,454730,431136
49,3,1600001,479677,453526
49,4,2000001,490919,463879
49,5,2400001,495966,468755
49,6,2800001,498162,470817
49,7,3200001,499170,471725
49,8,3600001,499609,472201
49,9,4000001,499827,472439
49,10,4400001,499926,472496
49,11,4800001,499967,472528
49,12,5200001,499987,472571
49,13,5600001,499996,472590
49,14,6000001,499996,472590
49,15,6400001,499999,472590
49,16,6800001,499999,472590
49,17,7200001,500000,472594
49,18,7600001,500000,472594
49,19,8000001,500000,472594
49,20,8400001,500000,472594
49,21,8800001,500000,472594
49,22,9200001,500000,472594
49,23,9600001,500000,472594
49,24,10000000,500000,472594
50,0,400001,275489,261060
50,1,800001,398971,380313
50,2,1200001,454503,429930
50,3,1600001,479481,452595
50,4,2000001,490753,463166
50,5,2400001,495835,467972
50,6,2800001,498109,469874
50,7,3200001,499160,470871
50,8,3600001,499618,471359
50,9,4000001,499823,471562
50,10,4400001,499920,471645
50,11,4800001,499968,471690
50,12,5200001,499983,471697
50,13,5600001,499995,471706
50,14,6000001,499996,471706
50,15,6400001,499997,471706
50,16,6800001,499999,471706
50,17,7200001,500000,471707
50,18,7600001,500000,471707
50,19,8000001,500000,471707
50,20,8400001,500000,471707
50,21,8800001,500000,471707
50,22,9200001,500000,471707
50,23,9600001,500000,471707
50,24,10000000,500000,471707
51,0,400001,275339,261016
51,1,800001,398739,381485
51,2,1200001,454513,431387
51,3,1600001,479512,453864
51,4,2000001,490858,464501
51,5,2400001,495856,469423
51,6,2800001,498074,471383
51,7,3200001,499149,472267
51,8,3600001,499598,472659
51,9,4000001,499814,472799
51,10,4400001,499922,472881
51,11,4800001,499966,472951
51,12,5200001,499981,472987
51,13,5600001,499990,472991
51,14,6000001,499997,473002
51,15,6400001,499999,473002
51,16,6800001,500000,473002
51,17,7200001,500000,473002
51,18,7600001,500000,473002
51,19,8000001,500000,473002
51,20,8400001,500000,473002
51,21,8800001,500000,473002
51,22,9200001,500000,473002
51,23,9600001,500000,473002
51,24,10000000,500000,473002
52,0,400001,275141,260899
52,1,800001,399145,381786
52,2,1200001,454693,432257
52,3,1600001,479807,455261
52,4,2000001,490998,465797
52,5,2400001,495949,470103
52,6,2800001,498213,472192
52,7,3200001,499219,473091
52,8,3600001,499658,473502
52,9,4000001,499842,473590
52,10,4400001,499925,473701
52,11,4800001,499966,473733
52,12,5200001,499989,473748
52,13,5600001,499994,473748
52,14,6000001,499998,473767
52,15,6400001,500000,473767
52,16,6800001,500000,473767
52,17,7200001,500000,473767
52,18,7600001,500000,473767
52,19,8000001,500000,473767
52,20,8400001,500000,473767
52,21,8800001,500000,473767
52,22,9200001,500000,473767
52,23,9600001,500000,473767
52,24,10000000,500000,473767
53,0,400001,275073,261412
53,1,800001,398931,380645
53,2,1200001,454627,430701
53,3,1600001,479628,453065
53,4,2000001,490796,463513
53,5,2400001,495762,468290
53,6,2800001,498057,470243
53,7,3200001,499122,471210
53,8,3600001,499608,471655
53,9,4000001,499810,471787
53,10,4400001,499923,471913
53,11,4800001,499962,471955
53,12,5200001,499980,471964
53,13,5600001,499993,471975
53,14,6000001,499997,471984
53,15,6400001,499999,471984
53,16,6800001,499999,471984
53,17,7200001,499999,471984
53,18,7600001,500000,471984
53,19,8000001,500000,471984
53,20,8400001,500000,471984
53,21,8800001,500000,471984
53,22,9200001,500000,471984
53,23,9600001,500000,471984
53,24,10000000,500000,471984
54,0,400001,275495,263240
54,1,800001,399221,381765
54,2,1200001,454783,430788
54,3,1600001,479666,453634
54,4,2000001,490745,463770
54,5,2400001,495853,468534
54,6,2800001,498104,470797
54,7,3200001,499162,471687
54,8,3600001,499635,472111
54,9,4000001,499825,472309
54,10,4400001,499913,472371
54,11,4800001,499964,472408
54,12,5200001,499981,472446
54,13,5600001,499992,472446
54,14,6000001,499996,472453
54,15,6400001,499998,472464
54,16,6800001,499999,472471
54,17,7200001,499999,472471
54,18,7600001,500000,472471
54,19,8000001,500000,472471
54,20,8400001,500000,472471
54,21,8800001,500000,472471
54,22,9200001,500000,472471
54,23,9600001,500000,472471
54,24,10000000,500000,472471
55,0,400001,275518,260023
55,1,800001,398648,380299
55,2,1200001,454393,430208
55,3,1600001,479486,453049
55,4,2000001,490880,463408
55,5,2400001,495933,467429
55,6,2800001,498186,469554
55,7,3200001,499129,470318
55,8,3600001,499595,470731
55,9,4000001,499807,470926
55,10,4400001,499919,470992
55,11,4800001,499965,471052
55,12,5200001,499983,471059
55,13,5600001,499990,471059
55,14,6000001,499998,471075
55,15,6400001,499999,471075
55,16,6800001,499999,471075
55,17,7200001,500000,471075
55,18,7600001,500000,471075
55,19,8000001,500000,471075
55,20,8400001,500000,471075
55,21,8800001,500000,471075
55,22,9200001,500000,471075
55,23,9600001,500000,471075
55,24,10000000,500000,471075
56,0,400001,275173,260877
56,1,800001,398848,381705
56,2,1200001,454922,431022
56,3,1600001,479920,452883
56,4,2000001,491107,462965
56,5,2400001,496019,467366
56,6,2800001,498251,469295
56,7,3200001,499200,470127
56,8,3600001,499655,470534
56,9,4000001,499845,470681
56,10,4400001,499929,470776
56,11,4800001,499960,470837
56,12,5200001,499978,470863
56,13,5600001,499990,470874
56,14,6000001,499997,470892
56,15,6400001,499998,470892
56,16,6800001,499998,470892
56,17,7200001,499999,470899
56,18,7600001,500000,470899
56,19,8000001,500000,470899
56,20,8400001,500000,470899
56,21,8800001,500000,470899
56,22,9200001,500000,470899
56,23,9600001,500000,470899
56,24,10000000,500000,470899
57,0,400001,275689,260271
57,1,800001,399112,380366
57,2,1200001,454744,430639
57,3,1600001,479487,453311
57,4,2000001,490766,463690
57,5,2400001,495886,468397
57,6,2800001,498180,470538
57,7,3200001,499192,471465
57,8,3600001,499648,471888
57,9,4000001,499827,472022
57,10,4400001,499919,472111
57,11,4800001,499965,472152
57,12,5200001,499990,472178
57,13,5600001,499994,472189
57,14,6000001,499997,472194
57,15,6400001,499998,472194
57,16,6800001,499998,472194
57,17,7200001,500000,472194
57,18,7600001,500000,472194
57,19,8000001,500000,472194
57,20,8400001,500000,472194
57,21,8800001,500000,472194
57,22,9200001,500000,472194
57,23,9600001,500000,472194
57,24,10000000,500000,472194
58,0,400001,275360,261913
58,1,800001,399192,381819
58,2,1200001,454741,431503
58,3,1600001,479570,454104
58,4,2000001,490790,464134
58,5,2400001,495894,468583
58,6,2800001,498164,470722
58,7,3200001,499154,471651
58,8,3600001,499640,472203
58,9,4000001,499839,472407
58,10,4400001,499931,472477
58,11,4800001,499971,472491
58,12,5200001,499990,472502
58,13,5600001,499996,472514
58,14,6000001,499998,472514
58,15,6400001,500000,472514
58,16,6800001,500000,472514
58,17,7200001,500000,472514
58,18,7600001,500000,472514
58,19,8000001,500000,472514
58,20,8400001,500000,472514
58,21,8800001,500000,472514
58,22,9200001,500000,472514
58,23,9600001,500000,472514
58,24,10000000,500000,472514
59,0,400001,275001,259668
59,1,800001,398692,379779
59,2,1200001,454546,429088
59,3,1600001,479644,451430
59,4,2000001,490947,461634
59,5,2400001,495974,466094
59,6,2800001,498218,468177
59,7,3200001,499210,469045
59,8,3600001,499634,469408
59,9,4000001,499827,469565
59,10,4400001,499915,469659
59,11,4800001,499962,469732
59,12,5200001,499981,469737
59,13,5600001,499991,469740
59,14,6000001,499995,469740
59,15,6400001,499997,469745
59,16,6800001,499999,469745
59,17,7200001,500000,469745
59,18,7600001,500000,469745
59,19,8000001,500000,469745
59,20,8400001,500000,469745
59,21,8800001,500000,469745
59,22,9200001,500000,469745
59,23,9600001,500000,469745
59,24,10000000,500000,469745
60,0,400001,275360,260599
60,1,800001,398946,381316
60,2,1200001,454449,431674
60,3,1600001,479471,454556
60,4,2000001,490717,464881
60,5,2400001,495869,469670
60,6,2800001,498155,471787
60,7,3200001,499151,472606
60,8,3600001,499617,472998
60,9,4000001,499828,473219
60,10,4400001,499915,473322
60,11,4800001,499956,473351
60,12,5200001,499977,473380
60,13,5600001,499990,473403
60,14,6000001,499996,473405
60,15,6400001,499997,473405
60,16,6800001,499999,473405
60,17,7200001,500000,473405
60,18,7600001,500000,473405
60,19,8000001,500000,473405
60,20,8400001,500000,473405
60,21,8800001,500000,473405
60,22,9200001,500000,473405
60,23,9600001,500000,473405
60,24,10000000,500000,473405
61,0,400001,275294,260009
61,1,800001,399175,382023
61,2,1200001,454574,431099
61,3,1600001,479671,454464
61,4,2000001,490857,464987
61,5,2400001,495857,469538
61,6,2800001,498091,471580
61,7,3200001,499126,472639
61,8,3600001,499610,473054
61,9,4000001,499824,473287
61,10,4400001,499911,473331
61,11,4800001,499961,473393
61,12,5200001,499980,473401
61,13,5600001,499994,473411
61,14,6000001,499998,473411
61,15,6400001,499999,473411
61,16,6800001,500000,473411
61,17,7200001,500000,473411
61,18,7600001,500000,473411
61,19,8000001,500000,473411
61,20,8400001,500000,473411
61,21,8800001,500000,473411
61,22,9200001,500000,473411
61,23,9600001,500000,473411
61,24,10000000,500000,473411
62,0,400001,275137,258570
62,1,800001,398855,378987
62,2,1200001,454638,429229
62,3,1600001,479670,451631
62,4,2000001,490884,462081
62,5,2400001,495921,466867
62,6,2800001,498109,469053
62,7,3200001,499137,469950
62,8,3600001,499640,470484
62,9,4000001,499835,470623
62,10,4400001,499934,470735
62,11,4800001,499971,470769
62,12,5200001,499992,470785
62,13,5600001,499998,470790
62,14,6000001,499999,470790
62,15,6400001,499999,470790
62,16,6800001,499999,470790
62,17,7200001,500000,470790
62,18,7600001,500000,470790
62,19,8000001,500000,470790
62,20,8400001,500000,470790
62,21,8800001,500000,470790
62,22,9200001,500000,470790
62,23,9600001,500000,470790
62,24,10000000,500000,470790
63,0,400001,275073,260511
63,1,800001,399084,380697
63,2,1200001,454497,430301
63,3,1600001,479551,453119
63,4,2000001,490841,463383
63,5,2400001,495953,468196
63,6,2800001,498211,470124
63,7,3200001,499207,470870
63,8,3600001,499652,471239
63,9,4000001,499860,471431
63,10,4400001,499930,471468
63,11,4800001,499967,471497
63,12,5200001,499985,471518
63,13,5600001,499992,471525
63,14,6000001,499998,471525
63,15,6400001,499999,471525
63,16,6800001,499999,471525
63,17,7200001,499999,471525
63,18,7600001,499999,471525
63,19,8000001,500000,471525
63,20,8400001,500000,471525
63,21,8800001,500000,471525
63,22,9200001,500000,471525
63,23,9600001,500000,471525
63,24,10000000,500000,471525
64,0,400001,275383,260709
64,1,800001,399190,380568
64,2,1200001,454686,430655
64,3,1600001,479732,453276
64,4,2000001,491036,463556
64,5,2400001,496020,468281
64,6,2800001,498228,470279
64,7,3200001,499214,471182
64,8,3600001,499656,471520
64,9,4000001,499829,471717
64,10,4400001,499914,471766
64,11,4800001,499958,471782
64,12,5200001,499984,471804
64,13,5600001,499992,471808
64,14,6000001,499997,471809
64,15,6400001,499999,471817
64,16,6800001,500000,471817
64,17,7200001,500000,471817
64,18,7600001,500000,471817
64,19,8000001,500000,471817
64,20,8400001,500000,471817
64,21,8800001,500000,471817
64,22,9200001,500000,471817
64,23,9600001,500000,471817
64,24,10000000,500000,471817
65,0,400001,275089,260038
65,1,800001,398814,380190
65,2,1200001,454650,429399
65,3,1600001,479737,452380
65,4,2000001,490895,462323
65,5,2400001,495900,466695
65,6,2800001,498166,468679
65,7,3200001,499195,469708
65,8,3600001,499614,470012
65,9,4000001,499835,470265
65,10,4400001,499919,470356
65,11,4800001,499966,470418
65,12,5200001,499985,470431
65,13,5600001,499991,470439
65,14,6000001,499995,470439
65,15,6400001,499996,470439
65,16,6800001,499998,470443
65,17,7200001,500000,470450
65,18,7600001,500000,470450
65,19,8000001,500000,470450
65,20,8400001,500000,470450
65,21,8800001,500000,470450
65,22,9200001,500000,470450
65,23,9600001,500000,470450
65,24,10000000,500000,470450
66,0,400001,275415,260884
66,1,800001,399119,380254
66,2,1200001,454811,429869
66,3,1600001,479739,453086
66,4,2000001,490820,463267
66,5,2400001,495898,468024
66,6,2800001,498080,470035
66,7,3200001,499147,471036
66,8,3600001,499627,471468
66,9,4000001,499821,471633
66,10,4400001,499915,471719
66,11,4800001,499960,471784
66,12,5200001,499987,471806
66,13,5600001,499996,471824
66,14,6000001,500000,471824
66,15,6400001,500000,471824
66,16,6800001,500000,471824
66,17,7200001,500000,471824
66,18,7600001,500000,471824
66,19,8000001,500000,471824
66,20,8400001,500000,471824
66,21,8800001,500000,471824
66,22,9200001,500000,471824
66,23,9600001,500000,471824
66,24,10000000,500000,471824
67,0,400001,275607,260249
67,1,800001,399219,379187
67,2,1200001,454761,429083
67,3,1600001,479651,451662
67,4,2000001,490831,461430
67,5,2400001,495917,466000
67,6,2800001,498172,467984
67,7,3200001,499156,468858
67,8,3600001,499616,469304
67,9,4000001,499826,469452
67,10,4400001,499924,469554
67,11,4800001,499967,469599
67,12,5200001,499983,469624
67,13,5600001,499992,469624
67,14,6000001,499996,469624
67,15,6400001,499999,469626
67,16,6800001,500000,469626
67,17,7200001,500000,469626
67,18,7600001,500000,469626
67,19,8000001,500000,469626
67,20,8400001,500000,469626
67,21,8800001,500000,469626
67,22,9200001,500000,469626
67,23,9600001,500000,469626
67,24,10000000,500000,469626
68,0,400001,275345,260344
68,1,800001,399029,381350
68,2,1200001,454632,430871
68,3,1600001,479663,454236
68,4,2000001,490954,463970
68,5,2400001,496011,468381
68,6,2800001,498158,470365
68,7,3200001,499162,471230
68,8,3600001,499616,471611
68,9,4000001,499820,471779
68,10,4400001,499924,471859
68,11,4800001,499962,471909
68,12,5200001,499983,471926
68,13,5600001,499992,471957
68,14,6000001,499996,471957
68,15,6400001,499998,471957
68,16,6800001,499999,471957
68,17,7200001,500000,471957
68,18,7600001,500000,471957
68,19,8000001,500000,471957
68,20,8400001,500000,471957
68,21,8800001,500000,471957
68,22,9200001,500000,471957
68,23,9600001,500000,471957
68,24,10000000,500000,471957
69,0,400001,275003,261199
69,1,800001,399059,381783
69,2,1200001,454364,431588
69,3,1600001,479568,453939
69,4,2000001,490754,464348
69,5,2400001,495799,468738
69,6,2800001,498072,470969
69,7,3200001,499112,471954
69,8,3600001,499601,472405
69,9,4000001,499840,472606
69,10,4400001,499925,472666
69,11,4800001,499968,472702
69,12,5200001,499984,472704
69,13,5600001,499991,472705
69,14,6000001,499995,472705
69,15,6400001,500000,472705
69,16,6800001,500000,472705
69,17,7200001,500000,472705
69,18,7600001,500000,472705
69,19,8000001,500000,472705
69,20,8400001,500000,472705
69,21,8800001,500000,472705
69,22,9200001,500000,472705
69,23,9600001,500000,472705
69,24,10000000,500000,472705
70,0,400001,275336,260482
70,1,800001,399151,381606
70,2,1200001,454424,431553
70,3,1600001,479431,454858
70,4,2000001,490593,464864
70,5,2400001,495695,469620
70,6,2800001,498105,471811
70,7,3200001,499177,472686
70,8,3600001,499626,473034
70,9,4000001,499835,473220
70,10,4400001,499911,473263
70,11,4800001,499955,473287
70,12,5200001,499983,473318
70,13,5600001,499995,473318
70,14,6000001,499997,473323
70,15,6400001,499999,473323
70,16,6800001,500000,473323
70,17,7200001,500000,473323
70,18,7600001,500000,473323
70,19,8000001,500000,473323
70,20,8400001,500000,473323
70,21,8800001,500000,473323
70,22,9200001,500000,473323
70,23,9600001,500000,473323
70,24,10000000,500000,473323
71,0,400001,275609,260921
71,1,800001,399080,380371
71,2,1200001,454806,429785
71,3,1600001,479923,452626
71,4,2000001,491024,462623
71,5,2400001,495980,467034
71,6,2800001,498148,469091
71,7,3200001,499158,470074
71,8,3600001,499608,470490
71,9,4000001,499828,470650
71,10,4400001,499922,470726
71,11,4800001,499961,470756
71,12,5200001,499985,470784
71,13,5600001,499992,470795
71,14,6000001,499995,470804
71,15,6400001,499999,470804
71,16,6800001,500000,470804
71,17,7200001,500000,470804
71,18,7600001,500000,470804
71,19,8000001,500000,470804
71,20,8400001,500000,470804
71,21,8800001,500000,470804
71,22,9200001,500000,470804
71,23,9600001,500000,470804
71,24,10000000,500000,470804
72,0,400001,275297,260987
72,1,800001,399084,380209
72,2,1200001,454598,429505
72,3,1600001,479516,452144
72,4,2000001,490885,462816
72,5,2400001,495832,467239
72,6,2800001,498161,469331
72,7,3200001,499181,470259
72,8,3600001,499655,470781
72,9,4000001,499843,470965
72,10,4400001,499936,471015
72,11,4800001,499972,471046
72,12,5200001,499988,471059
72,13,5600001,499993,471073
72,14,6000001,499996,471073
72,15,6400001,499998,471073
72,16,6800001,499998,471073
72,17,7200001,499999,471073
72,18,7600001,499999,471073
72,19,8000001,499999,471073
72,20,8400001,499999,471073
72,21,8800001,499999,471073
72,22,9200001,499999,471073
72,23,9600001,500000,471073
72,24,10000000,500000,471073
73,0,400001,275711,262504
73,1,800001,399053,381611
73,2,1200001,454757,430954
73,3,1600001,479549,453904
73,4,2000001,490846,463994
73,5,2400001,495955,468801
73,6,2800001,498185,470709
73,7,3200001,499195,471636
73,8,3600001,499625,471957
73,9,4000001,499831,472112
73,10,4400001,499913,472179
73,11,4800001,499968,472208
73,12,5200001,499982,472217
73,13,5600001,499993,472222
73,14,6000001,499996,472238
73,15,6400001,499997,472238
73,16,6800001,499997,472238
73,17,7200001,499998,472238
73,18,7600001,500000,472244
73,19,8000001,500000,472244
73,20,8400001,500000,472244
73,21,8800001,500000,472244
73,22,9200001,500000,472244
73,23,9600001,500000,472244
73,24,10000000,500000,472244
74,0,400001,275214,260745
74,1,800001,398948,380915
74,2,1200001,454406,430776
74,3,1600001,479316,452803
74,4,2000001,490696,463838
74,5,2400001,495845,468880
74,6,2800001,498080,470969
74,7,3200001,499111,472035
74,8,3600001,499603,472416
74,9,4000001,499814,472586
74,10,4400001,499914,472641
74,11,4800001,499958,472673
74,12,5200001,499983,472684
74,13,5600001,499993,472684
74,14,6000001,499997,472701
74,15,6400001,500000,472701
74,16,6800001,500000,472701
74,17,7200001,500000,472701
74,18,7600001,500000,472701
74,19,8000001,500000,472701
74,20,8400001,500000,472701
74,21,8800001,500000,472701
74,22,9200001,500000,472701
74,23,9600001,500000,472701
74,24,10000000,500000,472701
75,0,400001,275069,258520
75,1,800001,398760,378744
75,2,1200001,454609,428717
75,3,1600001,479462,451560
75,4,2000001,490748,461594
75,5,2400001,495812,466307
75,6,2800001,498140,468547
75,7,3200001,499190,469484
75,8,3600001,499629,469872
75,9,4000001,499835,470032
75,10,4400001,499917,470148
75,11,4800001,499969,470212
75,12,5200001,499986,470224
75,13,5600001,499993,470227
75,14,6000001,499998,470227
75,15,6400001,499998,470227
75,16,6800001,499999,470227
75,17,7200001,499999,470227
75,18,7600001,499999,470227
75,19,8000001,500000,470227
75,20,8400001,500000,470227
75,21,8800001,500000,470227
75,22,9200001,500000,470227
75,23,9600001,500000,470227
75,24,10000000,500000,470227
76,0,400001,275395,260249
76,1,800001,399440,381745
76,2,1200001,454622,431318
76,3,1600001,479783,454181
76,4,2000001,490940,464346
76,5,2400001,495974,468892
76,6,2800001,498155,470846
76,7,3200001,499162,471803
76,8,3600001,499642,472146
76,9,4000001,499837,472305
76,10,4400001,499924,472391
76,11,4800001,499961,472419
76,12,5200001,499985,472452
76,13,5600001,499992,472461
76,14,6000001,499998,472465
76,15,6400001,499998,472465
76,16,6800001,499999,472465
76,17,7200001,500000,472465
76,18,7600001,500000,472465
76,19,8000001,500000,472465
76,20,8400001,500000,472465
76,21,8800001,500000,472465
76,22,9200001,500000,472465
76,23,9600001,500000,472465
76,24,10000000,500000,472465
77,0,400001,275275,260132
77,1,800001,398813,379151
77,2,1200001,454717,429130
77,3,1600001,479704,452073
77,4,2000001,490982,462208
77,5,2400001,495925,466422
77,6,2800001,498222,468484
77,7,3200001,499206,469419
77,8,3600001,499638,469734
77,9,4000001,499860,470007
77,10,4400001,499945,470082
77,11,4800001,499975,470121
77,12,5200001,499990,470152
77,13,5600001,499997,470152
77,14,6000001,499999,470152
77,15,6400001,499999,470152
77,16,6800001,499999,470152
77,17,7200001,499999,470152
77,18,7600001,499999,470152
77,19,8000001,499999,470152
77,20,8400001,499999,470152
77,21,8800001,500000,470152
77,22,9200001,500000,470152
77,23,9600001,500000,470152
77,24,10000000,500000,470152
78,0,400001,275560,260826
78,1,800001,399260,381822
78,2,1200001,454615,432200
78,3,1600001,479552,454945
78,4,2000001,490785,465200
78,5,2400001,495860,469530
78,6,2800001,498162,471482
78,7,3200001,499163,472430
78,8,3600001,499636,472821
78,9,4000001,499838,472993
78,10,4400001,499920,473058
78,11,4800001,499956,473093
78,12,5200001,499981,473122
78,13,5600001,499992,473139
78,14,6000001,499997,473148
78,15,6400001,499999,473157
78,16,6800001,500000,473165
78,17,7200001,500000,473165
78,18,7600001,500000,473165
78,19,8000001,500000,473165
78,20,8400001,500000,473165
78,21,8800001,500000,473165
78,22,9200001,500000,473165
78,23,9600001,500000,473165
78,24,10000000,500000,473165
79,0,400001,275426,261162
79,1,800001,398626,379896
79,2,1200001,454445,429545
79,3,1600001,479484,452634
79,4,2000001,490851,462815
79,5,2400001,495865,467649
79,6,2800001,498183,469920
79,7,3200001,499194,470863
79,8,3600001,499618,471151
79,9,4000001,499824,471315
79,10,4400001,499924,471449
79,11,4800001,499966,471473
79,12,5200001,499983,471497
79,13,5600001,499993,471515
79,14,6000001,499997,471518
79,15,6400001,499999,471518
79,16,6800001,499999,471518
79,17,7200001,500000,471518
79,18,7600001,500000,471518
79,19,8000001,500000,471518
79,20,8400001,500000,471518
79,21,8800001,500000,471518
79,22,9200001,500000,471518
79,23,9600001,500000,471518
79,24,10000000,500000,471518
80,0,400001,275524,260533
80,1,800001,399094,381031
80,2,1200001,454673,431517
